precision,recall,threshold
0.5124467484473644,1.0,-13.999174
0.5124730520480444,1.0,-13.998214
0.5124993583491607,1.0,-13.997372
0.5125256673511294,1.0,-13.995489
0.5125519790543662,1.0,-13.993642
0.5125782934592874,1.0,-13.992832
0.512604610566309,1.0,-13.991843
0.5126309303758472,1.0,-13.988152
0.5126572528883183,1.0,-13.987357
0.5126835781041389,1.0,-13.986694
0.5127099060237251,1.0,-13.986639
0.5127362366474938,1.0,-13.986241
0.5127625699758616,1.0,-13.983877
0.512788906009245,1.0,-13.983245
0.5128152447480611,1.0,-13.982412
0.5128415861927266,1.0,-13.980975
0.5128679303436585,1.0,-13.980198
0.512894277201274,1.0,-13.978421
0.5129206267659903,1.0,-13.977556
0.5129469790382244,1.0,-13.977252
0.5129733340183938,1.0,-13.976176
0.5129996917069161,1.0,-13.973819
0.5130260521042084,1.0,-13.971582
0.5130524152106886,1.0,-13.971509
0.5130787810267743,1.0,-13.971159
0.5131051495528831,1.0,-13.970078
0.5131315207894331,1.0,-13.969007
0.5131578947368421,1.0,-13.967126
0.5131842713955281,1.0,-13.966838
0.5132106507659093,1.0,-13.966168
0.5132370328484038,1.0,-13.964937
0.51326341764343,1.0,-13.964601
0.5132898051514061,1.0,-13.962667
0.5133161953727506,1.0,-13.962377
0.5133425883078822,1.0,-13.960906
0.5133689839572193,1.0,-13.960617
0.5133953823211806,1.0,-13.960556
0.5134217834001852,1.0,-13.960272
0.5134481871946516,1.0,-13.959058
0.5134745937049989,1.0,-13.958426
0.5135010029316464,1.0,-13.95695
0.5135274148750129,1.0,-13.954786
0.5135538295355178,1.0,-13.952074
0.5135802469135803,1.0,-13.950159
0.5136066670096199,1.0,-13.94893
0.513633089824056,1.0,-13.947951
0.5136595153573082,1.0,-13.945697
0.5136859436097962,1.0,-13.945587
0.5137123745819397,1.0,-13.9390335
0.5137388082741587,1.0,-13.938307
0.5137652446868728,1.0,-13.93829
0.5137916838205022,1.0,-13.93796
0.513818125675467,1.0,-13.936347
0.5138445702521873,1.0,-13.936301
0.5138710175510834,1.0,-13.933543
0.5138974675725757,1.0,-13.931808
0.5139239203170844,1.0,-13.926582
0.5139503757850303,1.0,-13.922561
0.513976833976834,1.0,-13.922303
0.514003294892916,1.0,-13.921499
